Binary,Compiler,Flags,N,M,T,Iterations,Section,Cycles,Performance,Cache Miss,Cache Access,Miss Rate,Variable
no_opt,icc,O3,64,512,4096,50,update_transition,5158355249,0.0325243516395123,5818,773720274,7.519513441107012e-06,1
no_opt,icc,O3,64,512,4096,50,update_emission,18178079551,0.08121842595406518,6294,308837579,2.037964427897552e-05,1
no_opt,icc,O3,64,1024,4096,50,baum_welch,54201994693,0.14907138113209512,121818,3491377677,3.4891097804312394e-05,1
no_opt,icc,O3,64,1024,4096,50,forward_vars,4505154097,0.550545394585201,41159,84022012,0.0004898597286625319,1
no_opt,icc,O3,64,1024,4096,50,backward_vars,6061485157,0.40899148373514693,12192,916304957,1.3305613930013913e-05,1
no_opt,icc,O3,64,1024,4096,50,update_initial,9351021,0.001752108138779712,641,1005443,0.0006375299246202917,1
no_opt,icc,O3,64,1024,4096,50,update_transition,7215615808,0.023251260109218942,20246,1725344698,1.1734466755233857e-05,1
no_opt,icc,O3,64,1024,4096,50,update_emission,36362755773,0.08120369188829467,39742,762289297,5.213506231348805e-05,1
no_opt,icc,O3,64,64,256,50,baum_welch,943734215,0.35177578996645786,1252,3405595,0.0003676303259782799,2
no_opt,icc,O3,64,64,256,50,forward_vars,257450219,0.6021289886725635,578,2180404,0.0002650884881884275,2
no_opt,icc,O3,64,64,256,50,backward_vars,270108473,0.5736343117233498,189,896153,0.00021090148668809902,2
no_opt,icc,O3,64,64,256,50,update_initial,487129,0.0021021125820881123,22,27072,0.0008126477541371158,2
no_opt,icc,O3,64,64,256,50,update_transition,271030087,0.03868854604322951,132,213906,0.000617093489663684,2
no_opt,icc,O3,64,64,256,50,update_emission,142228180,0.0810974027791117,67,66286,0.0010107715052952357,2
no_opt,icc,O3,64,64,512,50,baum_welch,1888343491,0.35161277604658,26504,5894335,0.004496520811932135,2
no_opt,icc,O3,64,64,512,50,forward_vars,515781621,0.6011002862003879,7288,5034393,0.0014476422480326824,2
no_opt,icc,O3,64,64,512,50,backward_vars,539597095,0.5742932622719179,9612,311663,0.030841004546577552,2
no_opt,icc,O3,64,64,512,50,update_initial,1088847,0.001880888683166689,634,43685,0.014512990729083209,2
no_opt,icc,O3,64,64,512,50,update_transition,542100061,0.03868569939157413,4386,285766,0.0153482219718231,2
no_opt,icc,O3,64,64,512,50,update_emission,284553639,0.08106967839550279,1563,140647,0.011112928110802221,2
no_opt,icc,O3,64,64,1024,50,baum_welch,3771308915,0.3521141924275381,24963,4487938,0.005562242615651108,2
no_opt,icc,O3,64,64,1024,50,forward_vars,1025929105,0.604401373328813,6960,3026846,0.002299423228006975,2
no_opt,icc,O3,64,64,1024,50,backward_vars,1080763560,0.5734593346207935,3315,416701,0.00795534447961488,2
no_opt,icc,O3,64,64,1024,50,update_initial,1821301,0.0022489418278472365,348,42984,0.00809603573422669,2
no_opt,icc,O3,64,64,1024,50,update_transition,1084426186,0.0386776348095305,6968,431604,0.016144428689261452,2
no_opt,icc,O3,64,64,1024,50,update_emission,569590053,0.08100096509234511,4193,433833,0.009665009346914596,2
no_opt,icc,O3,64,64,2048,50,baum_welch,7530716544,0.35267066148121373,41446,11128460,0.003724324839196079,2
no_opt,icc,O3,64,64,2048,50,forward_vars,2038154789,0.6084650325348768,12696,2116788,0.00599776642724732,2
no_opt,icc,O3,64,64,2048,50,backward_vars,2164399353,0.572698334196924,9696,6911281,0.0014029237126952298,2
no_opt,icc,O3,64,64,2048,50,update_initial,3711446,0.002207225970686358,904,105635,0.008557769678610308,2
no_opt,icc,O3,64,64,2048,50,update_transition,2166081281,0.038727115522309896,7947,1434109,0.0055414197944507705,2
no_opt,icc,O3,64,64,2048,50,update_emission,1138202320,0.08107054991769828,4934,286986,0.017192476288041925,2
no_opt,icc,O3,64,64,4096,50,baum_welch,15029897052,0.35341064217689894,30134,4094962,0.0073587984455045,2
no_opt,icc,O3,64,64,4096,50,forward_vars,4048295898,0.6126755312588072,10224,698111,0.014645235499798742,2
no_opt,icc,O3,64,64,4096,50,backward_vars,4314751420,0.574562834954696,6704,850373,0.007883599314653687,2
no_opt,icc,O3,64,64,4096,50,update_initial,7721587,0.0021218436054660783,561,119164,0.0047077976570105064,2
no_opt,icc,O3,64,64,4096,50,update_transition,4346531574,0.03859908921485267,5564,818560,0.006797302580140735,2
no_opt,icc,O3,64,64,4096,50,update_emission,2275513090,0.08110231350064438,2971,1088140,0.0027303471979708495,2
no_opt,icc,O3,64,64,8192,50,baum_welch,30108268123,0.35284165444523335,78009,7443507,0.010480140611139346,2
no_opt,icc,O3,64,64,8192,50,forward_vars,8162891637,0.6076993179126776,22236,2171971,0.010237705752056542,2
no_opt,icc,O3,64,64,8192,50,backward_vars,8629107036,0.5745891892770352,18551,1862167,0.009962049590611368,2
no_opt,icc,O3,64,64,8192,50,update_initial,16475719,0.0019888661611672303,1870,248584,0.007522608052006565,2
no_opt,icc,O3,64,64,8192,50,update_transition,8667257735,0.03871401200462859,16781,1576923,0.0106416102752005,2
no_opt,icc,O3,64,64,8192,50,update_emission,4552807725,0.08107057760714022,8452,713609,0.011844021025519577,2
no_opt,icc,O3,64,64,16384,50,baum_welch,59887967816,0.3547774794810045,99310,27746568,0.0035791813964163063,2
no_opt,icc,O3,64,64,16384,50,forward_vars,16056342827,0.6178970807297898,27541,6959183,0.003957504781811313,2
no_opt,icc,O3,64,64,16384,50,backward_vars,17228792110,0.5755704270321015,25364,6426828,0.003946581423993298,2
no_opt,icc,O3,64,64,16384,50,update_initial,29261598,0.002239658955057752,2581,1021634,0.002526345051163137,2
no_opt,icc,O3,64,64,16384,50,update_transition,17332307687,0.03871894338128709,20604,6129022,0.003361710889600331,2
no_opt,icc,O3,64,64,16384,50,update_emission,9099588719,0.08112427130455235,10108,5435406,0.0018596586897096556,2
