Binary,Compiler,Flags,N,M,T,Iterations,Section,Cycles,Performance,Cache Miss,Cache Access,Miss Rate,Flops,Operational Intensity,Variable
no_opt,g++,O3 march=native,256,8,4096,50,update_transition,83513921762,1.1057054310915717,27367478,206472802,0.1325476175791909,92341796864,52.7209915360122,1
no_opt,g++,O3 march=native,256,8,4096,50,update_emission,2017299813,0.6538981461750624,2180952,73741449,0.029575659680893984,1319108608,9.450493179125447,1
no_opt,g++,O3 march=native,256,16,4096,50,baum_welch,236621436103,0.735373360122185,2959796,35666971923,8.298422435158739e-05,174005100544,918.5868539588539,1
no_opt,g++,O3 march=native,256,16,4096,50,forward_vars,93291535582,0.4241126781885025,794659,29973630823,2.651193659829244e-05,39566123008,777.9697606143012,1
no_opt,g++,O3 march=native,256,16,4096,50,backward_vars,58014891707,0.68105603739725,1082942,4876750814,0.00022206219700443363,39511392256,570.0817809264023,1
no_opt,g++,O3 march=native,256,16,4096,50,update_initial,19463927,0.0,22338,4938949,0.004522824592843538,0,0.0,1
no_opt,g++,O3 march=native,256,16,4096,50,update_transition,81338252517,1.1352812976243891,910001,652724463,0.0013941579511476039,92341796864,1585.5373521567558,1
no_opt,g++,O3 march=native,256,16,4096,50,update_emission,3906008206,0.6620028119828276,95226,156057068,0.0006101998532998198,2585788416,424.28479616911346,1
no_opt,g++,O3 march=native,256,32,4096,50,baum_welch,241679961476,0.7304637880684665,2493076,36056541323,6.914351483872634e-05,176538460160,1106.4297438184797,1
no_opt,g++,O3 march=native,256,32,4096,50,forward_vars,94280676744,0.41966312052928684,985507,30479866638,3.233304829396281e-05,39566123008,627.3123092986656,1
no_opt,g++,O3 march=native,256,32,4096,50,backward_vars,58080047477,0.6802920102922904,563507,4654199305,0.00012107496114200034,39511392256,1095.5773468652562,1
no_opt,g++,O3 march=native,256,32,4096,50,update_initial,19692432,0.0,37858,5132094,0.007376716014944387,0,0.0,1
no_opt,g++,O3 march=native,256,32,4096,50,update_transition,81423294140,1.1340955661315621,715327,542468273,0.0013186522338791231,92341796864,2017.036370778679,1
no_opt,g++,O3 march=native,256,32,4096,50,update_emission,7823990003,0.6542886724084686,111796,371862280,0.00030063818250132817,5119148032,715.4700347060718,1
no_opt,g++,O3 march=native,256,64,4096,50,baum_welch,251144820283,0.7231093963529092,859228,44037337664,1.9511352083902398e-05,181605179392,3302.4772563277734,1
no_opt,g++,O3 march=native,256,64,4096,50,forward_vars,94115289569,0.42040058729237995,377752,30636939971,1.2329952023849921e-05,39566123008,1636.5781570977783,1
no_opt,g++,O3 march=native,256,64,4096,50,backward_vars,59355610796,0.665672406131868,151711,9343386238,1.623726089616033e-05,39511392256,4069.3522816407512,1
no_opt,g++,O3 march=native,256,64,4096,50,update_initial,19725539,0.0,14541,5177495,0.0028085010222124794,0,0.0,1
